budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,genres_str,keywords_str,production_companies_str,year,profit,roi,poster_url,trailer_url,synthetic_vibe,rag_content
11000000.0,"['Adventure', 'Action', 'Science Fiction']",http://www.starwars.com/films/star-wars-episode-iv-a-new-hope,11,"['android', 'galaxy', 'hermit', 'death star', 'lightsaber', 'jedi', 'rescue mission', 'empire', 'rebellion', 'planet', 'smuggler', 'the force', 'space opera', 'galactic war', 'stormtrooper', 'totalitarianism']",en,Star Wars,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,126.393695,"['Lucasfilm', 'Twentieth Century Fox Film Corporation']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1977-05-25,775398007.0,121.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"A long time ago in a galaxy far, far away...",Star Wars,8.1,6624,"Adventure, Action, Science Fiction","android, galaxy, hermit, death star, lightsaber, jedi, rescue mission, empire, rebellion, planet, smuggler, the force, space opera, galactic war, stormtrooper, totalitarianism","Lucasfilm, Twentieth Century Fox Film Corporation",1977.0,764398007.0,70.49072790909091,https://image.tmdb.org/t/p/w500/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg,https://www.youtube.com/watch?v=XsS1yE2f-hE,"Epic space opera, vintage sci-fi texture, intergalactic adventure...","Title: Star Wars. Vibe: Epic space opera, vintage sci-fi texture, intergalactic adventure.... Genres: Adventure, Action, Science Fiction. Keywords: android, galaxy, hermit, death star, lightsaber, jedi, rescue mission, empire, rebellion, planet, smuggler, the force, space opera, galactic war, stormtrooper, totalitarianism"
185000000.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Action', 'Fantasy']",http://disney.go.com/brave/#/home,62177,"['scotland', 'rebel', 'bravery', 'kingdom', 'archer', 'wish', 'bear', 'scot', 'rebellious daughter', 'turns into animal', 'archery', 'ruins', 'aftercreditsstinger', 'peace offering', 'woman director', 'courage', '3d']",en,Brave,"Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.",125.114374,"['Walt Disney Pictures', 'Pixar Animation Studios']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-06-21,538983207.0,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Change your fate.,Brave,6.7,4641,"Animation, Adventure, Comedy, Family, Action, Fantasy","scotland, rebel, bravery, kingdom, archer, wish, bear, scot, rebellious daughter, turns into animal, archery, ruins, aftercreditsstinger, peace offering, woman director, courage, 3d","Walt Disney Pictures, Pixar Animation Studios",2012.0,353983207.0,2.9134227405405406,https://image.tmdb.org/t/p/w500/1XAuDtMWpL0sYSFK0R6EZate2Ux.jpg,https://www.youtube.com/watch?v=TEHWDA_6e3M,"Mystical Scottish Highlands, whimsical fantasy adventure, medieval wonder...","Title: Brave. Vibe: Mystical Scottish Highlands, whimsical fantasy adventure, medieval wonder.... Genres: Animation, Adventure, Comedy, Family, Action, Fantasy. Keywords: scotland, rebel, bravery, kingdom, archer, wish, bear, scot, rebellious daughter, turns into animal, archery, ruins, aftercreditsstinger, peace offering, woman director, courage, 3d"
94000000.0,"['Adventure', 'Fantasy', 'Action']",http://www.lordoftherings.net,122,"['elves', 'orcs', 'middle-earth (tolkien)', 'based on novel', 'suspicion', 'bravery', 'war', 'honor', 'troll', 'brutality', 'violence', 'ghost', 'end of trilogy', 'quest', 'sword and sorcery']",en,The Lord of the Rings: The Return of the King,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam bring the ring closer to the heart of Mordor, the dark lord's realm.",123.630332,"['WingNut Films', 'New Line Cinema']","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-12-01,1118888979.0,201.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The eye of the enemy is moving.,The Lord of the Rings: The Return of the King,8.1,8064,"Adventure, Fantasy, Action","elves, orcs, middle-earth (tolkien), based on novel, suspicion, bravery, war, honor, troll, brutality, violence, ghost, end of trilogy, quest, sword and sorcery","WingNut Films, New Line Cinema",2003.0,1024888979.0,11.903074244680852,https://image.tmdb.org/t/p/w500/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,https://www.youtube.com/watch?v=zckJCxYxn1g,"Epic quest, mythic landscapes, rugged warrior's honor...","Title: The Lord of the Rings: The Return of the King. Vibe: Epic quest, mythic landscapes, rugged warrior's honor.... Genres: Adventure, Fantasy, Action. Keywords: elves, orcs, middle-earth (tolkien), based on novel, suspicion, bravery, war, honor, troll, brutality, violence, ghost, end of trilogy, quest, sword and sorcery"
8000000.0,"['Thriller', 'Crime']",,680,"['transporter', 'brothel', 'drug dealer', 'boxer', 'massage', 'stolen money', 'crime boss', 'dance contest', 'junkyard', 'kamikaze', 'ambiguous ending', 'briefcase', 'redemption', 'heirloom', 'pulp fiction', 'reference to al green', 'theft', 'brutality']",en,Pulp Fiction,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",121.463076,"['Miramax Films', 'A Band Apart', 'Jersey Films']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1994-10-08,213928762.0,154.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Just because you are a character doesn't mean you have character.,Pulp Fiction,8.3,8428,"Thriller, Crime","transporter, brothel, drug dealer, boxer, massage, stolen money, crime boss, dance contest, junkyard, kamikaze, ambiguous ending, briefcase, redemption, heirloom, pulp fiction, reference to al green, theft, brutality","Miramax Films, A Band Apart, Jersey Films",1994.0,205928762.0,26.74109525,https://image.tmdb.org/t/p/w500/vQWk5YBFWF4bZaofAbv0tShwBvQ.jpg,https://www.youtube.com/watch?v=tGpTpVyI_OQ,"Quirky early-morning stoner, eclectic Tarantino flair, jazzy score...","Title: Pulp Fiction. Vibe: Quirky early-morning stoner, eclectic Tarantino flair, jazzy score.... Genres: Thriller, Crime. Keywords: transporter, brothel, drug dealer, boxer, massage, stolen money, crime boss, dance contest, junkyard, kamikaze, ambiguous ending, briefcase, redemption, heirloom, pulp fiction, reference to al green, theft, brutality"
250000000.0,"['Action', 'Adventure', 'Fantasy']",http://www.thehobbit.com/,122917,"['corruption', 'elves', 'dwarves', 'orcs', 'middle-earth (tolkien)', 'hobbit', 'dragon', 'battle', 'unlikely friendship', 'epic battle', 'sword and sorcery']",en,The Hobbit: The Battle of the Five Armies,"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",120.965743,"['WingNut Films', 'New Line Cinema', 'Warner Bros. Pictures', '3Foot7', 'Metro-Goldwyn-Mayer (MGM)']","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-12-10,956019788.0,144.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Witness the defining chapter of the Middle-Earth saga,The Hobbit: The Battle of the Five Armies,7.1,4760,"Action, Adventure, Fantasy","corruption, elves, dwarves, orcs, middle-earth (tolkien), hobbit, dragon, battle, unlikely friendship, epic battle, sword and sorcery","WingNut Films, New Line Cinema, Warner Bros. Pictures, 3Foot7, Metro-Goldwyn-Mayer (MGM)",2014.0,706019788.0,3.824079152,https://image.tmdb.org/t/p/w500/xT98tLqatZPQApyRmlPL12LtiWp.jpg,https://www.youtube.com/watch?v=Y6Fv5StfAxA,"Epic fantasy quest, snowy cinematic landscape, heroic camaraderie...","Title: The Hobbit: The Battle of the Five Armies. Vibe: Epic fantasy quest, snowy cinematic landscape, heroic camaraderie.... Genres: Action, Adventure, Fantasy. Keywords: corruption, elves, dwarves, orcs, middle-earth (tolkien), hobbit, dragon, battle, unlikely friendship, epic battle, sword and sorcery"
140000000.0,"['Action', 'Science Fiction', 'Adventure']",http://www.ironmanmovie.com/,1726,"['middle east', 'arms dealer', 'malibu', 'marvel comic', 'superhero', 'based on comic book', 'tony stark', 'iron man', 'aftercreditsstinger', 'marvel cinematic universe', 'counter terrorism', 'agent coulson']",en,Iron Man,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",120.725053,['Marvel Studios'],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-04-30,585174222.0,126.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fa"", ""name"": ""\u0641\u0627\u0631\u0633\u06cc""}, {""iso_639_1"": ""ur"", ""name"": ""\u0627\u0631\u062f\u0648""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}]",Released,Heroes aren't born. They're built.,Iron Man,7.4,8776,"Action, Science Fiction, Adventure","middle east, arms dealer, malibu, marvel comic, superhero, based on comic book, tony stark, iron man, aftercreditsstinger, marvel cinematic universe, counter terrorism, agent coulson",Marvel Studios,2008.0,445174222.0,4.179815871428572,https://image.tmdb.org/t/p/w500/78lPtwv72eTNqFW9COBYI0dWDJa.jpg,https://www.youtube.com/watch?v=KAE5ymVLmZg,"High-stakes sci-fi thriller, gritty urban textures, rebellious tech-noir","Title: Iron Man. Vibe: High-stakes sci-fi thriller, gritty urban textures, rebellious tech-noir. Genres: Action, Science Fiction, Adventure. Keywords: middle east, arms dealer, malibu, marvel comic, superhero, based on comic book, tony stark, iron man, aftercreditsstinger, marvel cinematic universe, counter terrorism, agent coulson"
130000000.0,"['Science Fiction', 'Action', 'Adventure']",http://marvel.com/movies/movie/180/ant-man,102899,"['marvel comic', 'superhero', 'based on comic book', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe', '3d']",en,Ant-Man,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.",120.09361,['Marvel Studios'],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-07-14,519311965.0,117.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Heroes don't get any bigger.,Ant-Man,7.0,5880,"Science Fiction, Action, Adventure","marvel comic, superhero, based on comic book, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe, 3d",Marvel Studios,2015.0,389311965.0,3.9947074230769233,https://image.tmdb.org/t/p/w500/rQRnQfUl3kfp78nCWq8Ks04vnq1.jpg,https://www.youtube.com/watch?v=cx3joJnXydc,"Heist mode late-night thrill, gritty superhero noir visuals...","Title: Ant-Man. Vibe: Heist mode late-night thrill, gritty superhero noir visuals.... Genres: Science Fiction, Action, Adventure. Keywords: marvel comic, superhero, based on comic book, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe, 3d"
15000000.0,"['Fantasy', 'Adventure', 'Animation', 'Family']",http://movies.disney.com/spirited-away,129,"['witch', 'parents kids relationship', 'magic', 'twilight', 'darkness', 'village and town', 'bath house', 'pig', 'ghost world', 'biology', 'train', 'amusement park', 'yokai', 'japanese mythology', 'anime']",ja,千と千尋の神隠し,A ten year old girl who wanders away from her parents along a path that leads to a world ruled by strange and unusual monster-like animals. Her parents have been changed into pigs along with others inside a bathhouse full of these creatures. Will she ever see the world how it once was?,118.968562,['Studio Ghibli'],"[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",2001-07-20,274925095.0,125.0,"[{""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Released,The tunnel led Chihiro to a mysterious town...,Spirited Away,8.3,3840,"Fantasy, Adventure, Animation, Family","witch, parents kids relationship, magic, twilight, darkness, village and town, bath house, pig, ghost world, biology, train, amusement park, yokai, japanese mythology, anime",Studio Ghibli,2001.0,259925095.0,18.32833966666667,https://image.tmdb.org/t/p/w500/39wmItIWsg5sZMyRUHLkWBcuVCM.jpg,https://www.youtube.com/watch?v=GAp2_0JJskk,"Whimsical childhood escape, vibrant watercolor textures, surreal wonder...","Title: Spirited Away. Vibe: Whimsical childhood escape, vibrant watercolor textures, surreal wonder.... Genres: Fantasy, Adventure, Animation, Family. Keywords: witch, parents kids relationship, magic, twilight, darkness, village and town, bath house, pig, ghost world, biology, train, amusement park, yokai, japanese mythology, anime"
250000000.0,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",http://www.x-menmovies.com/,127585,"['1970s', 'mutant', 'time travel', 'marvel comic', 'based on comic book', 'superhuman', 'storm', 'beast', 'aftercreditsstinger', 'changing the past or future']",en,X-Men: Days of Future Past,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,118.078691,"['Twentieth Century Fox Film Corporation', ""Donners' Company"", 'Marvel Entertainment', 'Bad Hat Harry Productions', 'TSG Entertainment', 'Down Productions', 'Revolution Sun Studios']","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-05-15,747862775.0,131.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"To save the future, they must alter the past",X-Men: Days of Future Past,7.5,6032,"Action, Adventure, Fantasy, Science Fiction","1970s, mutant, time travel, marvel comic, based on comic book, superhuman, storm, beast, aftercreditsstinger, changing the past or future","Twentieth Century Fox Film Corporation, Donners' Company, Marvel Entertainment, Bad Hat Harry Productions, TSG Entertainment, Down Productions, Revolution Sun Studios",2014.0,497862775.0,2.9914511,https://image.tmdb.org/t/p/w500/tYfijzolzgoMOtegh1Y7j2Enorg.jpg,https://www.youtube.com/watch?v=gsjtg7m1MMM,"Time-traveling comic book chaos, high-octane action, dystopian sci-fi dread...","Title: X-Men: Days of Future Past. Vibe: Time-traveling comic book chaos, high-octane action, dystopian sci-fi dread.... Genres: Action, Adventure, Fantasy, Science Fiction. Keywords: 1970s, mutant, time travel, marvel comic, based on comic book, superhuman, storm, beast, aftercreditsstinger, changing the past or future"
210000000.0,"['Science Fiction', 'Action', 'Adventure']",http://www.transformersmovie.com,91314,"['sequel', 'alien', 'transformers', 'giant robot', 'robot', 'imax', 'transforming robot']",en,Transformers: Age of Extinction,"As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.",116.840296,"['Paramount Pictures', 'Amblin Entertainment', 'Di Bonaventura Pictures', 'Platinum Dunes', 'China Movie Channel', 'Hasbro Studios', 'Ian Bryce Productions', 'Revolution Sun Studios']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-06-25,1091405097.0,165.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,This is not war. It's extinction.,Transformers: Age of Extinction,5.8,3095,"Science Fiction, Action, Adventure","sequel, alien, transformers, giant robot, robot, imax, transforming robot","Paramount Pictures, Amblin Entertainment, Di Bonaventura Pictures, Platinum Dunes, China Movie Channel, Hasbro Studios, Ian Bryce Productions, Revolution Sun Studios",2014.0,881405097.0,5.1971671285714285,https://image.tmdb.org/t/p/w500/jyzrfx2WaeY60kYZpPYepSjGz4S.jpg,https://www.youtube.com/watch?v=S30VkLn5a2o,"Epic action late-night session, explosive sci-fi visuals, adrenaline rush...","Title: Transformers: Age of Extinction. Vibe: Epic action late-night session, explosive sci-fi visuals, adrenaline rush.... Genres: Science Fiction, Action, Adventure. Keywords: sequel, alien, transformers, giant robot, robot, imax, transforming robot"
49000000.0,"['Crime', 'Action', 'Science Fiction']",http://www.chappie-movie.com,198184,"['artificial intelligence', 'android', 'robot', 'near future', 'robot cop']",en,Chappie,"Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",116.700319,"['Columbia Pictures', 'Media Rights Capital', 'Sony Pictures Entertainment (SPE)', 'Alpha Core', 'Genre Films', 'Simon Kinberg Productions', 'LStar Capital', 'Ollin Studio']","[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}, {""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-03-04,104399548.0,120.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,I am consciousness. I am alive. I am Chappie.,Chappie,6.6,3062,"Crime, Action, Science Fiction","artificial intelligence, android, robot, near future, robot cop","Columbia Pictures, Media Rights Capital, Sony Pictures Entertainment (SPE), Alpha Core, Genre Films, Simon Kinberg Productions, LStar Capital, Ollin Studio",2015.0,55399548.0,2.1306030204081634,https://image.tmdb.org/t/p/w500/uuDUpzlMFomdSfNWlpEPS9nVZWV.jpg,https://www.youtube.com/watch?v=lyy7y0QOK-0,"Introspective early morning, gritty sci-fi textures, philosophical introspection...","Title: Chappie. Vibe: Introspective early morning, gritty sci-fi textures, philosophical introspection.... Genres: Crime, Action, Science Fiction. Keywords: artificial intelligence, android, robot, near future, robot cop"
258000000.0,"['Fantasy', 'Action', 'Adventure']",http://www.sonypictures.com/movies/spider-man3/,559,"['dual identity', 'amnesia', 'sandstorm', ""love of one's life"", 'forgiveness', 'spider', 'wretch', 'death of a friend', 'egomania', 'sand', 'narcism', 'hostility', 'marvel comic', 'sequel', 'superhero', 'revenge']",en,Spider-Man 3,"The seemingly invincible Spider-Man goes up against an all-new crop of villain – including the shape-shifting Sandman. While Spider-Man’s superpowers are altered by an alien organism, his alter ego, Peter Parker, deals with nemesis Eddie Brock and also gets caught up in a love triangle.",115.699814,"['Columbia Pictures', 'Laura Ziskin Productions', 'Marvel Enterprises']","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-05-01,890871626.0,139.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,The battle within.,Spider-Man 3,5.9,3576,"Fantasy, Action, Adventure","dual identity, amnesia, sandstorm, love of one's life, forgiveness, spider, wretch, death of a friend, egomania, sand, narcism, hostility, marvel comic, sequel, superhero, revenge","Columbia Pictures, Laura Ziskin Productions, Marvel Enterprises",2007.0,632871626.0,3.4529907984496124,https://image.tmdb.org/t/p/w500/qFmwhVUoUSXjkKRmca5yGDEXBIj.jpg,https://www.youtube.com/watch?v=tbDsKxw7308,"Quintessential college dorm late-night, stylized superhero chaos, angsty teenager angst...","Title: Spider-Man 3. Vibe: Quintessential college dorm late-night, stylized superhero chaos, angsty teenager angst.... Genres: Fantasy, Action, Adventure. Keywords: dual identity, amnesia, sandstorm, love of one's life, forgiveness, spider, wretch, death of a friend, egomania, sand, narcism, hostility, marvel comic, sequel, superhero, revenge"
127000000.0,"['Adventure', 'Comedy', 'Fantasy', 'Family']",,181533,"['night watchman', 'museum', 'natural history', 'history', 'smithsonian']",en,Night at the Museum: Secret of the Tomb,"When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley (Ben Stiller) spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.",115.597753,"['Twentieth Century Fox Film Corporation', '1492 Pictures', '21 Laps Entertainment', 'Moving Picture Company (MPC)', 'TSG Entertainment']","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-12-17,349424282.0,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,One Final Night to Save the Day.,Night at the Museum: Secret of the Tomb,6.1,1851,"Adventure, Comedy, Fantasy, Family","night watchman, museum, natural history, history, smithsonian","Twentieth Century Fox Film Corporation, 1492 Pictures, 21 Laps Entertainment, Moving Picture Company (MPC), TSG Entertainment",2014.0,222424282.0,2.751372299212598,https://image.tmdb.org/t/p/w500/xwgy305K6qDs3D20xUO4OZu1HPY.jpg,https://www.youtube.com/watch?v=aXEtR6Hn_nA,"Exciting family adventure, colorful museum atmosphere, playful humor...","Title: Night at the Museum: Secret of the Tomb. Vibe: Exciting family adventure, colorful museum atmosphere, playful humor.... Genres: Adventure, Comedy, Fantasy, Family. Keywords: night watchman, museum, natural history, history, smithsonian"
40000000.0,"['Action', 'Science Fiction']",http://lucymovie.com/,240832,"['artificial intelligence', 'telepathy', 'intelligence', 'drug mule', 'telekinesis', 'futuristic', 'drug', 'superpower', 'tough girl', 'imax', 'surgery', 'brain capacity', 'synthetic drug', 'human brain']",en,Lucy,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",115.241998,"['Universal Pictures', 'TF1 Films Production', 'Canal+', 'EuropaCorp', 'Ciné+']","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-07-14,126546825.0,89.0,"[{""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""ko"", ""name"": ""\ud55c\uad6d\uc5b4/\uc870\uc120\ub9d0""}]",Released,The average person uses 10% of their brain capacity. Imagine what she could do with 100%.,Lucy,6.3,5878,"Action, Science Fiction","artificial intelligence, telepathy, intelligence, drug mule, telekinesis, futuristic, drug, superpower, tough girl, imax, surgery, brain capacity, synthetic drug, human brain","Universal Pictures, TF1 Films Production, Canal+, EuropaCorp, Ciné+",2014.0,86546825.0,3.163670625,https://image.tmdb.org/t/p/w500/kRbpUTRNm6QbLQFPFWUcNC4czEm.jpg,https://www.youtube.com/watch?v=l7zAV_MDC68,"High-octane adrenaline rush, futuristic tech-noir visuals, femme-fatale intensity...","Title: Lucy. Vibe: High-octane adrenaline rush, futuristic tech-noir visuals, femme-fatale intensity.... Genres: Action, Science Fiction. Keywords: artificial intelligence, telepathy, intelligence, drug mule, telekinesis, futuristic, drug, superpower, tough girl, imax, surgery, brain capacity, synthetic drug, human brain"
150000000.0,"['Action', 'Crime', 'Drama']",http://www2.warnerbros.com/batmanbegins/index.html,272,"['himalaya', 'martial arts', 'dc comics', 'crime fighter', 'secret identity', 'undercover', 'hero', 'loss of father', 'society', 'gotham city', 'vigilante', 'superhero', 'based on comic book', 'rivalry', 'tragic hero', 'ninja', 'good vs evil', 'crime', 'super powers', 'haunted by the past', 'evil doctor', 'escapade', 'master villain', 'fighting crime', 'unfulfillment', 'love and romance', 'unfulfilled love']",en,Batman Begins,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.",115.040024,"['DC Comics', 'Legendary Pictures', 'Warner Bros.', 'DC Entertainment', 'Syncopy', 'Patalex III Productions Limited']","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-06-10,374218673.0,140.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ur"", ""name"": ""\u0627\u0631\u062f\u0648""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,Evil fears the knight.,Batman Begins,7.5,7359,"Action, Crime, Drama","himalaya, martial arts, dc comics, crime fighter, secret identity, undercover, hero, loss of father, society, gotham city, vigilante, superhero, based on comic book, rivalry, tragic hero, ninja, good vs evil, crime, super powers, haunted by the past, evil doctor, escapade, master villain, fighting crime, unfulfillment, love and romance, unfulfilled love","DC Comics, Legendary Pictures, Warner Bros., DC Entertainment, Syncopy, Patalex III Productions Limited",2005.0,224218673.0,2.4947911533333333,https://image.tmdb.org/t/p/w500/sPX89Td70IDDjVr85jdSBb4rWGr.jpg,https://www.youtube.com/watch?v=lirBhHXvDSg,"Gritty Gotham nights, dark gothic architecture, brooding intensity...","Title: Batman Begins. Vibe: Gritty Gotham nights, dark gothic architecture, brooding intensity.... Genres: Action, Crime, Drama. Keywords: himalaya, martial arts, dc comics, crime fighter, secret identity, undercover, hero, loss of father, society, gotham city, vigilante, superhero, based on comic book, rivalry, tragic hero, ninja, good vs evil, crime, super powers, haunted by the past, evil doctor, escapade, master villain, fighting crime, unfulfillment, love and romance, unfulfilled love"
150000000.0,"['Action', 'Adventure', 'Thriller']",http://www.missionimpossible.com,177677,"['london england', 'spy', 'austria', 'villain', 'sequel', 'mission', 'conspiracy', 'vienna opera', 'vienna']",en,Mission: Impossible - Rogue Nation,"Ethan and team take on their most impossible mission yet, eradicating the Syndicate - an International rogue organization as highly skilled as they are, committed to destroying the IMF.",114.522237,"['Paramount Pictures', 'Skydance Productions', 'China Movie Channel', 'Bad Robot', 'TC Productions', 'Alibaba Pictures Group', 'Odin']","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-07-23,682330139.0,131.0,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""sv"", ""name"": ""svenska""}]",Released,Desperate Times. Desperate Measures.,Mission: Impossible - Rogue Nation,7.1,3224,"Action, Adventure, Thriller","london england, spy, austria, villain, sequel, mission, conspiracy, vienna opera, vienna","Paramount Pictures, Skydance Productions, China Movie Channel, Bad Robot, TC Productions, Alibaba Pictures Group, Odin",2015.0,532330139.0,4.548867593333333,https://image.tmdb.org/t/p/w500/fRJLXQBHK2wyznK5yZbO7vmsuVK.jpg,https://www.youtube.com/watch?v=F-qBD17wwrQ,"High-stakes action, espionage thriller vibe, sleek spy gadgets, high-octane adrenaline rush...","Title: Mission: Impossible - Rogue Nation. Vibe: High-stakes action, espionage thriller vibe, sleek spy gadgets, high-octane adrenaline rush.... Genres: Action, Adventure, Thriller. Keywords: london england, spy, austria, villain, sequel, mission, conspiracy, vienna opera, vienna"
